timestamp,traffic
datetime,float
,
2015-02-02 18:00:00,59.45192307692308
2015-02-02 19:00:00,58.596794871794884
2015-02-02 20:00:00,58.404933954933966
2015-02-02 21:00:00,56.653968253968266
2015-02-02 22:00:00,58.51388888888891
2015-02-02 23:00:00,56.681818181818194
2015-02-03 00:00:00,57.99047619047621
2015-02-03 01:00:00,60.421296296296305
2015-02-03 02:00:00,62.54305555555556
2015-02-03 03:00:00,62.680555555555564
2015-02-03 04:00:00,60.25864197530865
2015-02-03 05:00:00,63.8193181818182
2015-02-03 06:00:00,68.6788888888889
2015-02-03 07:00:00,77.83672839506175
2015-02-03 08:00:00,81.79040404040406
2015-02-03 09:00:00,89.11000000000001
2015-02-03 10:00:00,89.28055555555557
2015-02-03 11:00:00,88.00833333333334
2015-02-03 12:00:00,84.33973429951692
2015-02-03 13:00:00,81.66944444444447
2015-02-03 14:00:00,83.78531746031747
2015-02-03 15:00:00,76.07516469038211
2015-02-03 16:00:00,79.75833333333337
2015-02-03 17:00:00,75.18917748917751
2015-02-03 18:00:00,73.38787878787882
2015-02-03 19:00:00,62.750000000000036
2015-02-03 20:00:00,56.43383838383843
2015-02-03 21:00:00,56.033760683760725
2015-02-03 22:00:00,54.944444444444485
2015-02-03 23:00:00,57.63055555555559
2015-02-04 00:00:00,56.2856837606838
2015-02-04 01:00:00,56.17500000000003
2015-02-04 02:00:00,55.88333333333336
2015-02-04 03:00:00,66.6595679012346
2015-02-04 04:00:00,69.54722222222226
2015-02-04 05:00:00,73.6027777777778
2015-02-04 06:00:00,73.42971781305117
2015-02-04 07:00:00,77.58055555555556
2015-02-04 08:00:00,84.30222222222224
2015-02-04 09:00:00,85.76534391534393
2015-02-04 10:00:00,89.04444444444448
2015-02-04 11:00:00,89.90888888888894
2015-02-04 12:00:00,91.66574074074079
2015-02-04 13:00:00,88.18722222222226
2015-02-04 14:00:00,83.36180555555558
2015-02-04 15:00:00,78.76740740740742
2015-02-04 16:00:00,71.65166666666669
2015-02-04 17:00:00,71.09097222222223
2015-02-04 18:00:00,65.54833333333335
2015-02-04 19:00:00,63.561111111111124
2015-02-04 20:00:00,56.95956790123457
2015-02-04 21:00:00,55.708333333333336
2015-02-04 22:00:00,50.963888888888896
2015-02-04 23:00:00,48.5088081671415
2015-02-05 00:00:00,43.25
2015-02-05 01:00:00,50.94277777777777
2015-02-05 02:00:00,51.71217948717949
2015-02-05 03:00:00,62.44444444444445
2015-02-05 04:00:00,65.64055555555557
2015-02-05 05:00:00,69.93055555555557
2015-02-05 06:00:00,65.74444444444445
2015-02-05 07:00:00,68.16722222222224
2015-02-05 08:00:00,71.94166666666668
2015-02-05 09:00:00,79.47592592592595
2015-02-05 10:00:00,73.40222222222225
2015-02-05 11:00:00,71.5416666666667
2015-02-05 12:00:00,73.93518518518523
2015-02-05 13:00:00,81.58576388888893
2015-02-05 14:00:00,84.18928571428576
2015-02-05 15:00:00,83.31666666666672
2015-02-05 16:00:00,78.16145833333337
2015-02-05 17:00:00,72.83052104899934
2015-02-05 18:00:00,62.63055555555559
2015-02-05 19:00:00,62.10394736842108
2015-02-05 20:00:00,66.28408212560389
2015-02-05 21:00:00,69.0564814814815
2015-02-05 22:00:00,67.76827485380119
2015-02-05 23:00:00,59.47041666666669
2015-02-06 00:00:00,56.3301851851852
2015-02-06 01:00:00,53.280555555555566
2015-02-06 02:00:00,55.77569444444446
2015-02-06 03:00:00,60.299444444444454
2015-02-06 04:00:00,66.90694444444445
2015-02-06 05:00:00,66.48111111111112
2015-02-06 06:00:00,68.1628787878788
2015-02-06 07:00:00,73.14694444444444
2015-02-06 08:00:00,85.31333333333333
2015-02-06 09:00:00,95.3732323232323
2015-02-06 10:00:00,93.86555555555555
2015-02-06 11:00:00,90.87579365079364
2015-02-06 12:00:00,86.96237373737374
2015-02-06 13:00:00,83.61944444444443
2015-02-06 14:00:00,82.30372023809521
2015-02-06 15:00:00,79.9181818181818
2015-02-06 16:00:00,78.25524691358024
2015-02-06 17:00:00,73.55715277777776
2015-02-06 18:00:00,64.84999999999998
2015-02-06 19:00:00,66.41419753086419
2015-02-06 20:00:00,68.10592592592592
2015-02-06 21:00:00,64.77853535353533
2015-02-06 22:00:00,56.962878787878765
2015-02-06 23:00:00,52.115740740740705
2015-02-07 00:00:00,53.45202020202017
2015-02-07 01:00:00,57.56323232323229
2015-02-07 02:00:00,55.59305555555553
2015-02-07 03:00:00,54.18217592592589
2015-02-07 04:00:00,50.83467320261435
2015-02-07 05:00:00,54.95749999999996
2015-02-07 06:00:00,57.86689814814812
2015-02-07 07:00:00,63.53643790849669
2015-02-07 08:00:00,68.89111111111107
2015-02-07 09:00:00,68.96481481481477
2015-02-07 10:00:00,69.0311827956989
2015-02-07 11:00:00,65.57777777777775
2015-02-07 12:00:00,75.3540598290598
2015-02-07 13:00:00,76.61881720430107
2015-02-07 14:00:00,71.0472222222222
2015-02-07 15:00:00,60.913301282051265
2015-02-07 16:00:00,61.254166666666656
2015-02-07 17:00:00,65.3722222222222
2015-02-07 18:00:00,61.00708333333332
2015-02-07 19:00:00,51.65606725146197
2015-02-07 20:00:00,48.60333333333332
2015-02-07 21:00:00,48.942222222222206
2015-02-07 22:00:00,47.61643274853801
2015-02-07 23:00:00,46.72166666666666
2015-02-08 00:00:00,46.947777777777766
2015-02-08 01:00:00,50.07333333333332
2015-02-08 02:00:00,49.98611111111111
2015-02-08 03:00:00,53.285555555555554
2015-02-08 04:00:00,54.17499999999999
2015-02-08 05:00:00,57.819444444444436
