timestamp,traffic
datetime,float
,
2015-02-10 00:00:00,58.666666666666664
2015-02-10 00:10:00,68.666666666666657
2015-02-10 00:20:00,43.0
2015-02-10 00:30:00,70.0
2015-02-10 00:40:00,67.125
2015-02-10 00:50:00,36.600000000000001
2015-02-10 01:00:00,56.0
2015-02-10 01:10:00,51.384615384615387
2015-02-10 01:20:00,66.0
2015-02-10 01:30:00,77.0
2015-02-10 01:40:00,56.5
2015-02-10 01:50:00,77.5
2015-02-10 02:00:00,61.0
2015-02-10 02:10:00,46.294117647058826
2015-02-10 02:20:00,61.5
2015-02-10 02:30:00,50.05263157894737
2015-02-10 02:40:00,35.84210526315789
2015-02-10 02:50:00,84.75
2015-02-10 03:00:00,84.0
2015-02-10 03:10:00,81.400000000000006
2015-02-10 03:20:00,67.333333333333329
2015-02-10 03:30:00,65.0
2015-02-10 03:40:00,66.0
2015-02-10 03:50:00,72.0
2015-02-10 04:00:00,69.0
2015-02-10 04:10:00,89.0
2015-02-10 04:20:00,61.454545454545453
2015-02-10 04:30:00,67.333333333333343
2015-02-10 04:40:00,59.200000000000003
2015-02-10 04:50:00,58.428571428571431
2015-02-10 05:00:00,59.285714285714285
2015-02-10 05:10:00,68.0
2015-02-10 05:20:00,63.842105263157897
2015-02-10 05:30:00,44.894736842105267
2015-02-10 05:40:00,83.909090909090907
2015-02-10 05:50:00,93.214285714285708
2015-02-10 06:00:00,109.64285714285714
2015-02-10 06:10:00,126.07142857142857
2015-02-10 06:20:00,87.0
2015-02-10 06:30:00,122.25
2015-02-10 06:40:00,116.28571428571428
2015-02-10 06:50:00,89.0
2015-02-10 07:00:00,115.0
2015-02-10 07:10:00,109.0
2015-02-10 07:20:00,75.666666666666671
2015-02-10 07:30:00,92.857142857142861
2015-02-10 07:40:00,72.142857142857139
2015-02-10 07:50:00,84.0
2015-02-10 08:00:00,105.66666666666667
2015-02-10 08:10:00,89.0
2015-02-10 08:20:00,99.400000000000006
2015-02-10 08:30:00,119.2
2015-02-10 08:40:00,121.0
2015-02-10 08:50:00,103.0
2015-02-10 09:00:00,99.0
2015-02-10 09:10:00,84.5
2015-02-10 09:20:00,98.0
2015-02-10 09:30:00,95.799999999999997
2015-02-10 09:40:00,97.75
2015-02-10 09:50:00,86.0
2015-02-10 10:00:00,118.88888888888889
2015-02-10 10:10:00,58.5
2015-02-10 10:20:00,74.333333333333329
2015-02-10 10:30:00,107.0
2015-02-10 10:40:00,107.0
2015-02-10 10:50:00,109.95652173913044
2015-02-10 11:00:00,86.478260869565219
2015-02-10 11:10:00,63.0
2015-02-10 11:20:00,62.090909090909093
2015-02-10 11:30:00,63.666666666666664
2015-02-10 11:40:00,83.888888888888886
2015-02-10 11:50:00,78.571428571428569
2015-02-10 12:00:00,84.545454545454547
2015-02-10 12:10:00,80.0
2015-02-10 12:20:00,75.5
2015-02-10 12:30:00,46.0
2015-02-10 12:40:00,73.0
2015-02-10 12:50:00,81.0
2015-02-10 13:00:00,76.285714285714292
2015-02-10 13:10:00,97.625
2015-02-10 13:20:00,109.33333333333333
2015-02-10 13:30:00,90.0
2015-02-10 13:40:00,89.5
2015-02-10 13:50:00,91.333333333333329
2015-02-10 14:00:00,98.36363636363636
2015-02-10 14:10:00,56.0
2015-02-10 14:20:00,57.818181818181813
2015-02-10 14:30:00,61.5
2015-02-10 14:40:00,56.333333333333336
2015-02-10 14:50:00,76.666666666666671
2015-02-10 15:00:00,97.333333333333329
2015-02-10 15:10:00,95.888888888888886
2015-02-10 15:20:00,86.777777777777771
2015-02-10 15:30:00,76.428571428571431
2015-02-10 15:40:00,75.0
2015-02-10 15:50:00,69.142857142857139
2015-02-10 16:00:00,55.53846153846154
2015-02-10 16:10:00,49.666666666666664
2015-02-10 16:20:00,59.909090909090907
2015-02-10 16:30:00,68.333333333333329
2015-02-10 16:40:00,51.399999999999999
2015-02-10 16:50:00,62.0
2015-02-10 17:00:00,60.666666666666664
2015-02-10 17:10:00,46.0
2015-02-10 17:20:00,19.0
2015-02-10 17:30:00,56.5
2015-02-10 17:40:00,41.0
2015-02-10 17:50:00,66.384615384615387
2015-02-10 18:00:00,76.0
2015-02-10 18:10:00,60.230769230769226
2015-02-10 18:20:00,38.666666666666664
2015-02-10 18:30:00,58.818181818181813
2015-02-10 18:40:00,63.222222222222221
2015-02-10 18:50:00,49.0
2015-02-10 19:00:00,63.1875
2015-02-10 19:10:00,63.8125
2015-02-10 19:20:00,48.0
2015-02-10 19:30:00,57.0
2015-02-10 19:40:00,52.0
2015-02-10 19:50:00,48.0
2015-02-10 20:00:00,63.0
2015-02-10 20:10:00,36.333333333333336
2015-02-10 20:20:00,70.333333333333329
2015-02-10 20:30:00,39.0
2015-02-10 20:40:00,59.899999999999999
2015-02-10 20:50:00,56.285714285714285
2015-02-10 21:00:00,57.714285714285715
2015-02-10 21:10:00,45.200000000000003
2015-02-10 21:20:00,39.3125
2015-02-10 21:30:00,47.857142857142861
2015-02-10 21:40:00,53.0
2015-02-10 21:50:00,46.0
2015-02-10 22:00:00,52.764705882352942
2015-02-10 22:10:00,48.647058823529413
2015-02-10 22:20:00,47.142857142857139
2015-02-10 22:30:00,46.0
2015-02-10 22:40:00,61.0
2015-02-10 22:50:00,38.5
2015-02-10 23:00:00,55.0
2015-02-10 23:10:00,56.142857142857146
2015-02-10 23:20:00,34.0
2015-02-10 23:30:00,42.81818181818182
2015-02-10 23:40:00,47.857142857142854
2015-02-10 23:50:00,47.666666666666664
