jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|traffic:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=traffic,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=traffic, 
1038,  3555,  completed,  eof,  2015-03-17 05:05:47,  2015-03-17 05:06:01,  14,  modelParams|clParams|alpha_0.00571910638831.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.2752534757.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  655,  None,  None,  0.00571910638831,  9,  12,  1,  1.2752534757,  None,  28,  0.1,  18.2854641016,  28.8876714308, 
1038,  3556,  completed,  killed,  2015-03-17 05:05:47,  2015-03-17 05:05:52,  5,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  100,  None,  0.5,  0.0001,  9,  12,  1,  None,  None,  28,  0.1,  18.8067659232,  26.8775484077, 
1038,  3557,  completed,  eof,  2015-03-17 05:05:51,  2015-03-17 05:06:03,  12,  modelParams|clParams|alpha_0.00571910638831.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|traffic:n_49.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  655,  None,  None,  0.00571910638831,  9,  12,  1,  None,  49,  28,  0.1,  16.7372344007,  26.4417531511, 
1038,  3558,  completed,  eof,  2015-03-17 05:05:52,  2015-03-17 05:06:06,  14,  modelParams|clParams|alpha_0.0130194137131.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.65031932354.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|spParams|synPermInactiveDec_0.0981156047621,  655,  None,  None,  0.0130194137131,  9,  12,  2,  1.65031932354,  None,  53,  0.0981156047621,  17.7833546262,  28.0944307742, 
1038,  3559,  completed,  eof,  2015-03-17 05:05:57,  2015-03-17 05:06:11,  14,  modelParams|clParams|alpha_0.0147978973014.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_94.modelParams|sensorParams|encoders|_classifierInput|n_64.modelParams|spParams|synPermInactiveDec_0.0969235392263,  655,  None,  None,  0.0147978973014,  9,  12,  2,  None,  94,  64,  0.0969235392263,  17.1748126739,  27.1330463723, 
1038,  3560,  completed,  eof,  2015-03-17 05:06:01,  2015-03-17 05:06:15,  14,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.11240671622.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  655,  None,  None,  0.0001,  9,  12,  2,  1.11240671622,  None,  28,  0.1,  17.8394511224,  28.1830529247, 
1038,  3561,  completed,  eof,  2015-03-17 05:06:03,  2015-03-17 05:06:13,  10,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_33.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  655,  None,  None,  0.0001,  9,  12,  2,  None,  33,  28,  0.1,  16.722295928,  26.4181531106, 
1038,  3562,  completed,  eof,  2015-03-17 05:06:06,  2015-03-17 05:06:20,  14,  modelParams|clParams|alpha_0.0106419896117.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.10287268157.modelParams|sensorParams|encoders|_classifierInput|n_33.modelParams|spParams|synPermInactiveDec_0.1,  655,  None,  None,  0.0106419896117,  9,  12,  2,  1.10287268157,  None,  33,  0.1,  16.503169372,  26.0719734395, 
1038,  3563,  completed,  eof,  2015-03-17 05:06:11,  2015-03-17 05:06:23,  12,  modelParams|clParams|alpha_0.0106419896117.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_73.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  655,  None,  None,  0.0106419896117,  9,  12,  2,  None,  73,  28,  0.1,  16.8096122369,  26.5560968253, 
1038,  3564,  completed,  eof,  2015-03-17 05:06:13,  2015-03-17 05:06:27,  14,  modelParams|clParams|alpha_0.00233017423238.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.7409262806.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  655,  None,  None,  0.00233017423238,  9,  12,  2,  1.7409262806,  None,  28,  0.1,  17.8627028569,  28.2197863903, 
