jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|traffic:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=traffic,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=traffic, 
1036,  2976,  completed,  eof,  2015-03-17 04:12:39,  2015-03-17 04:12:55,  16,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  1000,  1,  None,  0.1,  12,  16,  5,  None,  None,  521,  0.0003,  17.950851159,  26.7112549601, 
1036,  2977,  completed,  eof,  2015-03-17 04:12:45,  2015-03-17 04:13:13,  28,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|traffic:n_521.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  1000,  None,  None,  0.1,  12,  16,  5,  None,  521,  521,  0.0003,  16.2420729993,  24.1685560825, 
1036,  2978,  completed,  eof,  2015-03-17 04:12:54,  2015-03-17 04:13:11,  17,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  1000,  None,  None,  0.025075,  10,  13,  2,  4.75,  None,  151,  0.075075,  16.9250516869,  25.1848431486, 
1036,  2979,  completed,  eof,  2015-03-17 04:12:55,  2015-03-17 04:13:17,  22,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.125.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  1000,  None,  9.125,  0.025075,  10,  13,  2,  None,  None,  151,  0.075075,  13.7865674847,  20.5147107426, 
1036,  2980,  completed,  eof,  2015-03-17 04:13:03,  2015-03-17 04:13:18,  15,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  1000,  1,  None,  0.025075,  10,  13,  2,  None,  None,  151,  0.075075,  16.9779269538,  25.2635226898, 
1036,  2981,  completed,  eof,  2015-03-17 04:13:11,  2015-03-17 04:13:36,  25,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_147.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  1000,  None,  None,  0.025075,  10,  13,  2,  None,  147,  151,  0.075075,  14.958837971,  22.2590745927, 
1036,  2982,  completed,  eof,  2015-03-17 04:13:13,  2015-03-17 04:13:31,  18,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  1000,  None,  None,  0.075025,  11,  15,  4,  2.25,  None,  398,  0.025225,  16.3997435303,  24.4031732445, 
1036,  2983,  completed,  eof,  2015-03-17 04:13:17,  2015-03-17 04:13:43,  26,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.375.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  1000,  None,  3.375,  0.075025,  11,  15,  4,  None,  None,  398,  0.025225,  14.4660180505,  21.525747887, 
1036,  2984,  completed,  eof,  2015-03-17 04:13:18,  2015-03-17 04:13:34,  16,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  1000,  1,  None,  0.075025,  11,  15,  4,  None,  None,  398,  0.025225,  17.6193798997,  26.2180185536, 
1036,  2985,  completed,  eof,  2015-03-17 04:13:31,  2015-03-17 04:13:57,  26,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|traffic:n_396.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  1000,  None,  None,  0.075025,  11,  15,  4,  None,  396,  398,  0.025225,  16.2573714376,  24.1913204898, 
1036,  2986,  completed,  eof,  2015-03-17 04:13:34,  2015-03-17 04:13:52,  18,  modelParams|clParams|alpha_0.0145852851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.72020278056.modelParams|sensorParams|encoders|_classifierInput|n_52.modelParams|spParams|synPermInactiveDec_0.0989798227547,  1000,  None,  None,  0.0145852851107,  9,  12,  2,  1.72020278056,  None,  52,  0.0989798227547,  14.4937253725,  21.5669769816, 
1036,  2987,  completed,  eof,  2015-03-17 04:13:36,  2015-03-17 04:14:00,  24,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.15376236851.modelParams|clParams|alpha_0.0328351247259.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.0770574113773,  1000,  None,  9.15376236851,  0.0328351247259,  10,  13,  2,  None,  None,  175,  0.0770574113773,  14.0672851778,  20.9324247442, 
1036,  2988,  completed,  eof,  2015-03-17 04:13:43,  2015-03-17 04:13:59,  16,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.00958991421899.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_80.modelParams|spParams|synPermInactiveDec_0.0955441272355,  1000,  1,  None,  0.00958991421899,  9,  12,  1,  None,  None,  80,  0.0955441272355,  15.6678098448,  23.3140400822, 
1036,  2989,  completed,  eof,  2015-03-17 04:13:52,  2015-03-17 04:14:18,  26,  modelParams|clParams|alpha_0.0348151425553.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_195.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.0770574113773,  1000,  None,  None,  0.0348151425553,  10,  13,  2,  None,  195,  175,  0.0770574113773,  15.1088562614,  22.4823050551, 
1036,  2990,  completed,  eof,  2015-03-17 04:13:57,  2015-03-17 04:14:16,  19,  modelParams|clParams|alpha_0.00683814325661.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.33474624057.modelParams|sensorParams|encoders|_classifierInput|n_77.modelParams|spParams|synPermInactiveDec_0.0941177183451,  1000,  None,  None,  0.00683814325661,  9,  12,  2,  1.33474624057,  None,  77,  0.0941177183451,  16.262660773,  24.1991911353, 
1036,  2991,  completed,  eof,  2015-03-17 04:13:59,  2015-03-17 04:14:23,  24,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.91128710552.modelParams|clParams|alpha_0.0173148752741.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_127.modelParams|spParams|synPermInactiveDec_0.0730925886227,  1000,  None,  6.91128710552,  0.0173148752741,  10,  13,  2,  None,  None,  127,  0.0730925886227,  13.6780379061,  20.353216381, 
1036,  2992,  completed,  eof,  2015-03-17 04:14:00,  2015-03-17 04:14:15,  15,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.095015,  1000,  1,  None,  0.0001,  9,  12,  1,  None,  None,  28,  0.095015,  15.4502847495,  22.9903580335, 
1036,  2993,  completed,  eof,  2015-03-17 04:14:16,  2015-03-17 04:14:35,  19,  modelParams|clParams|alpha_0.0153348574447.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_99.modelParams|sensorParams|encoders|_classifierInput|n_176.modelParams|spParams|synPermInactiveDec_0.0730925886227,  1000,  None,  None,  0.0153348574447,  10,  13,  2,  None,  99,  176,  0.0730925886227,  14.8895038265,  22.1559038853, 
1036,  3004,  completed,  eof,  2015-03-17 04:14:16,  2015-03-17 04:14:34,  18,  modelParams|clParams|alpha_0.0258187134779.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.77515180169.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0920773638544,  1000,  None,  None,  0.0258187134779,  9,  12,  2,  2.77515180169,  None,  28,  0.0920773638544,  15.2708156231,  22.7233040898, 
1036,  3005,  completed,  eof,  2015-03-17 04:14:18,  2015-03-17 04:14:42,  24,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.09623763149.modelParams|clParams|alpha_0.0283753741777.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.071052234132,  1000,  None,  9.09623763149,  0.0283753741777,  10,  13,  2,  None,  None,  175,  0.071052234132,  13.9031851249,  20.6882403145, 
1036,  3006,  completed,  eof,  2015-03-17 04:14:23,  2015-03-17 04:14:40,  17,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.014084828438.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_108.modelParams|spParams|synPermInactiveDec_0.086103254471,  1000,  1,  None,  0.014084828438,  9,  12,  1,  None,  None,  108,  0.086103254471,  16.442742273,  24.467156304, 
1036,  3007,  completed,  eof,  2015-03-17 04:14:34,  2015-03-17 04:14:58,  24,  modelParams|clParams|alpha_0.034315427666.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_242.modelParams|sensorParams|encoders|_classifierInput|n_175.modelParams|spParams|synPermInactiveDec_0.071052234132,  1000,  None,  None,  0.034315427666,  10,  13,  2,  None,  242,  175,  0.071052234132,  14.997134407,  22.3160605182, 
1036,  3008,  completed,  eof,  2015-03-17 04:14:35,  2015-03-17 04:14:53,  18,  modelParams|clParams|alpha_0.0115832858119.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.04005041141.modelParams|sensorParams|encoders|_classifierInput|n_77.modelParams|spParams|synPermInactiveDec_0.0911151297224,  1000,  None,  None,  0.0115832858119,  9,  12,  2,  2.04005041141,  None,  77,  0.0911151297224,  15.8421657327,  23.5734854163, 
1036,  3009,  completed,  eof,  2015-03-17 04:14:40,  2015-03-17 04:15:03,  23,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.75688303188.modelParams|clParams|alpha_0.023169042952.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_103.modelParams|spParams|synPermInactiveDec_0.0683463996897,  1000,  None,  6.75688303188,  0.023169042952,  10,  13,  2,  None,  None,  103,  0.0683463996897,  13.932715988,  20.7321828779, 
1036,  3010,  completed,  eof,  2015-03-17 04:14:42,  2015-03-17 04:14:58,  16,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.00734245710949.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0902945636177,  1000,  1,  None,  0.00734245710949,  9,  12,  1,  None,  None,  28,  0.0902945636177,  15.5127511526,  23.0833093929, 
1036,  3011,  completed,  eof,  2015-03-17 04:14:53,  2015-03-17 04:15:11,  18,  modelParams|clParams|alpha_0.0121904426272.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_83.modelParams|sensorParams|encoders|_classifierInput|n_152.modelParams|spParams|synPermInactiveDec_0.0683463996897,  1000,  None,  None,  0.0121904426272,  10,  13,  2,  None,  83,  152,  0.0683463996897,  15.2218221921,  22.6504008044, 
1036,  3012,  completed,  eof,  2015-03-17 04:14:58,  2015-03-17 04:15:16,  18,  modelParams|clParams|alpha_0.0210735709226.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.06984763085.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0851099524771,  1000,  None,  None,  0.0210735709226,  9,  12,  2,  2.06984763085,  None,  28,  0.0851099524771,  15.0992022406,  22.4679396632, 
1036,  3023,  completed,  eof,  2015-03-17 04:14:58,  2015-03-17 04:15:22,  24,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.66440776889.modelParams|clParams|alpha_0.0187092924038.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.0623412224444,  1000,  None,  5.66440776889,  0.0187092924038,  9,  13,  2,  None,  None,  151,  0.0623412224444,  13.926492829,  20.7229226827, 
1036,  3024,  completed,  eof,  2015-03-17 04:15:03,  2015-03-17 04:15:19,  16,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0118373713285.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_94.modelParams|spParams|synPermInactiveDec_0.0808536908532,  1000,  1,  None,  0.0118373713285,  9,  12,  1,  None,  None,  94,  0.0808536908532,  16.3236270371,  24.2899102554, 
1036,  3025,  completed,  eof,  2015-03-17 04:15:11,  2015-03-17 04:15:34,  23,  modelParams|clParams|alpha_0.0216807277379.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_180.modelParams|sensorParams|encoders|_classifierInput|n_200.modelParams|spParams|synPermInactiveDec_0.0623412224444,  1000,  None,  None,  0.0216807277379,  9,  13,  2,  None,  180,  200,  0.0623412224444,  14.7526375473,  21.9522439003, 
1036,  3026,  completed,  eof,  2015-03-17 04:15:16,  2015-03-17 04:15:35,  19,  modelParams|clParams|alpha_0.00571910638831.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.2752534757.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  1000,  None,  None,  0.00571910638831,  9,  12,  1,  1.2752534757,  None,  28,  0.1,  15.0475082331,  22.3910178614, 
1036,  3027,  completed,  eof,  2015-03-17 04:15:20,  2015-03-17 04:15:43,  23,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_8.06328835028.modelParams|clParams|alpha_0.0147294918114.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_102.modelParams|spParams|synPermInactiveDec_0.0802970636012,  1000,  None,  8.06328835028,  0.0147294918114,  9,  13,  2,  None,  None,  102,  0.0802970636012,  13.4208852162,  19.970567614, 
1036,  3028,  completed,  eof,  2015-03-17 04:15:22,  2015-03-17 04:15:40,  18,  modelParams|clParams|alpha_0.0152273134486.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_98.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.0802970636012,  1000,  None,  None,  0.0152273134486,  10,  13,  2,  None,  98,  151,  0.0802970636012,  14.5980663064,  21.7222385491, 
1036,  3029,  completed,  eof,  2015-03-17 04:15:35,  2015-03-17 04:15:53,  18,  modelParams|clParams|alpha_0.0130194137131.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.65031932354.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|spParams|synPermInactiveDec_0.0981156047621,  1000,  None,  None,  0.0130194137131,  9,  12,  2,  1.65031932354,  None,  53,  0.0981156047621,  14.279069951,  21.2475650696, 
1036,  3030,  completed,  eof,  2015-03-17 04:15:35,  2015-03-17 04:15:58,  23,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_8.5141088819.modelParams|clParams|alpha_0.0216185940926.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.0663657357783,  1000,  None,  8.5141088819,  0.0216185940926,  11,  13,  2,  None,  None,  151,  0.0663657357783,  13.7883710694,  20.5173945156, 
1036,  3031,  completed,  eof,  2015-03-17 04:15:40,  2015-03-17 04:16:00,  20,  modelParams|clParams|alpha_0.0190564607064.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_117.modelParams|sensorParams|encoders|_classifierInput|n_188.modelParams|spParams|synPermInactiveDec_0.0727023241128,  1000,  None,  None,  0.0190564607064,  10,  13,  2,  None,  117,  188,  0.0727023241128,  15.0328856502,  22.3692591416, 
1036,  3032,  completed,  eof,  2015-03-17 04:15:44,  2015-03-17 04:16:02,  18,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.11240671622.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  1000,  None,  None,  0.0001,  9,  12,  2,  1.11240671622,  None,  28,  0.1,  15.1187493385,  22.4970261678, 
1036,  3033,  completed,  eof,  2015-03-17 04:15:53,  2015-03-17 04:16:14,  21,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_7.53360367775.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0968714443094,  1000,  None,  7.53360367775,  0.0001,  9,  13,  2,  None,  None,  28,  0.0968714443094,  14.3049210809,  21.2860321102, 
1036,  3034,  completed,  eof,  2015-03-17 04:15:58,  2015-03-17 04:16:13,  15,  modelParams|clParams|alpha_0.00243282994763.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|traffic:n_56.modelParams|sensorParams|encoders|_classifierInput|n_64.modelParams|spParams|synPermInactiveDec_0.0968714443094,  1000,  None,  None,  0.00243282994763,  10,  12,  2,  None,  56,  64,  0.0968714443094,  14.896957633,  22.1669953107, 
