jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|traffic:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=traffic,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=traffic, 
1037,  3314,  completed,  eof,  2015-03-17 04:35:56,  2015-03-17 04:36:03,  7,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  144,  None,  0.5,  0.0001,  9,  12,  1,  5.0,  None,  28,  0.1,  16.8759040848,  23.8966648403, 
1037,  3315,  completed,  eof,  2015-03-17 04:35:58,  2015-03-17 04:36:02,  4,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  144,  1,  None,  0.0001,  9,  12,  1,  5.0,  None,  28,  0.1,  17.9299594578,  25.3892312737, 
1037,  3326,  completed,  eof,  2015-03-17 04:35:59,  2015-03-17 04:36:03,  4,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.20423622427.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  144,  None,  12.0,  0.1,  12,  16,  5,  5.20423622427,  None,  521,  0.0003,  16.9823338291,  24.0473717841, 
1037,  3327,  completed,  eof,  2015-03-17 04:35:59,  2015-03-17 04:36:03,  4,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.20423622427.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  144,  None,  12.0,  0.1,  12,  16,  5,  5.20423622427,  None,  521,  0.0003,  16.9823338291,  24.0473717841, 
1037,  3328,  completed,  eof,  2015-03-17 04:36:02,  2015-03-17 04:36:06,  4,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.74847838802.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  144,  1,  None,  0.1,  12,  16,  5,  4.74847838802,  None,  521,  0.0003,  16.7953136958,  23.7825470126, 
1037,  3329,  completed,  eof,  2015-03-17 04:36:03,  2015-03-17 04:36:06,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.72994961052.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  144,  1,  None,  0.025075,  10,  13,  2,  4.72994961052,  None,  151,  0.075075,  14.9567465206,  21.1790939856, 
1037,  3333,  completed,  eof,  2015-03-17 04:36:03,  2015-03-17 04:36:07,  4,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.72994961052.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  144,  1,  None,  0.025075,  10,  13,  2,  4.72994961052,  None,  151,  0.075075,  14.9567465206,  21.1790939856, 
1037,  3341,  completed,  eof,  2015-03-17 04:36:04,  2015-03-17 04:36:08,  4,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.375.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.29862213743.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  144,  None,  3.375,  0.025075,  10,  13,  2,  5.29862213743,  None,  151,  0.075075,  13.6967671478,  19.3949344748, 
1037,  3342,  completed,  eof,  2015-03-17 04:36:06,  2015-03-17 04:36:10,  4,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.825.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.0625.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  144,  None,  6.825,  0.055045,  11,  14,  3,  5.0625,  None,  299,  0.055135,  15.2552679829,  21.6018071805, 
1037,  3343,  completed,  eof,  2015-03-17 04:36:07,  2015-03-17 04:36:10,  3,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0323174571095.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.82284238032.modelParams|sensorParams|encoders|_classifierInput|n_199.modelParams|spParams|synPermInactiveDec_0.0815543478447,  144,  1,  None,  0.0323174571095,  10,  13,  2,  4.82284238032,  None,  199,  0.0815543478447,  14.7297316186,  20.8576357099, 
